brand,product,name,specific,lightness,hex,lightToDark,numbers,id
Makeup Revolution,Conceal & Define Full Coverage Foundation,,F2.5,0.762745098039216,#E9C39C,True,2.5,1.0
Urban Decay Cosmetics,All Nighter Liquid Full Coverage Foundation,,2.5,0.737254901960784,#DCB89C,True,2.5,15.0
beautyblender,Bounce™ Liquid Whip Long Wear Foundation,Neutral,2.50,0.713725490196078,#DCB290,True,2.5,35.0
TOM FORD,Traceless Soft Matte Foundation,Linen,2.5,0.776470588235294,#E2C9AA,True,2.5,3.0
Armani Beauty,Neo Nude Foundation,,2.5,0.794117647058823,#EFC6A6,True,2.5,4.0
TOM FORD,Traceless Foundation Stick,Linen,2.5,0.788235294117647,#EFC4A3,True,2.5,5.0
Bobbi Brown,Skin Weightless Powder Foundation,Warm Sand,2.5,0.809803921568627,#FBC9A2,True,2.5,7.0
TOM FORD,Traceless Soft Matte Foundation,Vellum,2.7,0.77843137254902,#E0C6AD,True,2.7,3.0
TOM FORD,Traceless Foundation Stick,Vellum,2.7,0.776470588235294,#EFC29D,True,2.7,5.0
Benefit Cosmetics,Hello Happy Air Stick Foundation SPF 20,,Shade 3,0.768627450980392,#E8C3A0,True,3.0,19.0
Benefit Cosmetics,Hello Happy Flawless Brightening Foundation SPF 15,Light Neutral Warm,Shade 3,0.77843137254902,#E9C7A4,True,3.0,20.0
Benefit Cosmetics,Hello Happy Velvet Powder Foundation,Light Neutral Warm,Shade 3,0.76078431372549,#DFC7A5,True,3.0,21.0
NUDESTIX,Tinted Cover Foundation,Nude,3,0.758823529411765,#DEB8A5,True,3.0,22.0
Smashbox,Studio Skin 24 Hour Full Coverage Waterproof Foundation,,3.0,0.635294117647059,#D5A06F,True,3.0,9.0
Smashbox,Studio Skin 24 Hour Oil-Free Hydra Foundation,,3.0,0.684313725490196,#EAA573,True,3.0,10.0
bareMinerals,Matte Foundation Broad Spectrum SPF 15,Fairly Light,03,0.788235294117647,#EDC6A5,True,3.0,23.0
Makeup Revolution,Fast Base Stick Foundation,,F3,0.731372549019608,#DBBE9A,True,3.0,24.0
bareMinerals,ORIGINAL Foundation Broad Spectrum SPF 15,Fairly Light,03,0.788235294117647,#EDC6A5,True,3.0,25.0
Clinique,Almost Powder Makeup,Light,03,0.947058823529412,#F3F3F0,,3.0,
bareMinerals,Complexion Rescue Hydrating Foundation Stick Broad Spectrum SPF 25,Buttercream,03,0.796078431372549,#FBC79B,True,3.0,26.0
Makeup Revolution,Conceal & Hydrate Foundation,,F3,0.82156862745098,#ECCBB7,True,3.0,27.0
Makeup Revolution,Conceal & Define Full Coverage Foundation,,F3,0.825490196078431,#F5CEB0,True,3.0,1.0
Pacifica,Alight Clean Foundation,Warm Deep,03WD,0.411764705882353,#A55F2D,False,3.0,29.0
jane iredale,Beyond Matte Liquid Foundation,,M3,0.701960784313725,#ECA77A,True,3.0,30.0
Urban Decay Cosmetics,All Nighter Liquid Full Coverage Foundation,,3.0,0.725490196078431,#DAB698,True,3.0,15.0
Physicians Formula,The Healthy Foundation SPF 20,,DpN3,0.290196078431373,#704324,True,3.0,31.0
Ofra Cosmetics,Absolute Cover Foundation,,3,0.603921568627451,#B5977F,True,3.0,13.0
bareMinerals,ORIGINAL Liquid Mineral Foundation Broad Spectrum SPF 20,Fairly Light,03,0.811764705882353,#FAD4A4,True,3.0,32.0
LORAC,PRO Soft Focus Longwear Foundation,,03,0.780392156862745,#E8C3A6,True,3.0,33.0
ColourPop,Pretty Fresh Foundation,Fair,03C,0.872549019607843,#EBDDD2,True,3.0,65.0
HOURGLASS,Veil Fluid Makeup,Sand,No. 3,0.592156862745098,#CC9762,True,3.0,2.0
ILIA,Super Serum Skin Tint SPF 40 Foundation,Balos,3,0.801960784313726,#E9C8B0,True,3.0,34.0
bareMinerals,COMPLEXION RESCUE™ Tinted Moisturizer with Hyaluronic Acid and Mineral SPF 30,Buttercream,03,0.792156862745098,#E2C4B2,True,3.0,36.0
SEPHORA COLLECTION,10 Hour Wear Perfection Foundation,Pearl,03,0.864705882352941,#EAD5CF,True,3.0,66.0
PAT McGRATH LABS,Sublime Perfection Foundation,Light,3,0.886274509803922,#F7E3CD,True,3.0,37.0
bareMinerals,Matte Loose Powder Mineral Foundation SPF 15 ,Fairly Light,03,0.670588235294118,#CDA989,True,3.0,38.0
SEPHORA COLLECTION,Make No Mistake Foundation & Concealer Stick,Beechwood,3,0.782352941176471,#E7C3A8,True,3.0,39.0
Laura Mercier,Smooth Finish Foundation Powder,,3,0.809803921568627,#FCC7A1,True,3.0,40.0
Kosas,Tinted Face Oil Foundation,Tone,03,0.768627450980392,#E3BFA5,True,3.0,41.0
Armani Beauty,Neo Nude Foundation,,3,0.774509803921569,#EBC6A0,True,3.0,4.0
Armani Beauty,Power Fabric Longwear High Cover Foundation SPF 25,,3,0.711764705882353,#D7AC94,True,3.0,42.0
Charlotte Tilbury,Light Wonder Foundation,Fair,3,0.774509803921569,#DFC0AC,True,3.0,43.0
Natasha Denona,Transformatte Pore Vanishing Matte Foundation,,3N,0.903921568627451,#F3E6DA,True,3.0,67.0
Lancôme,SKIN FEELS GOOD Skin Nourishing Foundation,,03C,0.664705882352941,#C49A8F,True,3.0,44.0
bareMinerals,COMPLEXION RESCUE™ Hydrating Foundation Stick with Mineral SPF 25 ,Buttercream,03,0.782352941176471,#F1C79E,True,3.0,45.0
Charlotte Tilbury,Magic Foundation,,3,0.705882352941177,#D2AF96,True,3.0,6.0
SEPHORA COLLECTION,Matte Perfection Tinted Moisturizer,Cashmere Sephora Quality Way-Nice Price,3,0.819607843137255,#EDC8B5,True,3.0,46.0
La Mer,The Luminous Lifting Cushion Foundation SPF 20 + Refill,Warm Porcelain,03,0.796078431372549,#E3C8B3,True,3.0,47.0
Bobbi Brown,Skin Weightless Powder Foundation,Beige,3,0.776470588235294,#F0C49C,True,3.0,7.0
KEVYN AUCOIN,Foundation Balm,Light EF,03,0.798039215686275,#F1CAA6,True,3.0,48.0
NUDESTIX,Nudies Tinted Blur Stick,Light,3,0.729411764705882,#E3AA91,True,3.0,49.0
Smashbox,Primer + Foundation Customizable Set,Smashbox,3,0.635294117647059,#C6957E,True,3.0,12.0
Givenchy,Matissime Velvet Radiant Mattifying Fluid Foundation SPF 20,,N03,0.794117647058823,#E5C0B0,True,3.0,8.0
SEPHORA COLLECTION,Clean Glowing Skin Foundation,,3,0.811764705882353,#EBC7B3,True,3.0,50.0
Armani Beauty,Crema Nuda Supreme Glow Reviving Tinted Moisturizer,Fair Glow,3,0.654901960784314,#D0907E,True,3.0,51.0
KEVYN AUCOIN,The Etherealist Foundation,Light EF,03,0.725490196078431,#D2B1A0,True,3.0,52.0
surratt beauty,Surreal Skin Foundation Wand,Surreal Skin,3,0.782352941176471,#EFC3A0,True,3.0,53.0
Natasha Denona,Foundation X+,,3N,0.917647058823529,#F9E9DB,True,3.0,68.0
Clinique,Age Defense BB Cream Broad Spectrum SPF 30,,03,0.711764705882353,#D4AD97,,3.0,
bareMinerals,I AM AN ORIGINAL GET STARTED® KIT Original Loose Mineral Foundation Customizable Set,bareMinerals,03,0.670588235294118,#CDA989,True,3.0,54.0
KEVYN AUCOIN,Stripped Nude Skin Tint,ST,03,0.809803921568627,#F0CAAD,True,3.0,55.0
Armani Beauty,Maestro Fusion Makeup SPF 15 Liquid Foundation,,3,0.764705882352941,#E8C39E,True,3.0,64.0
SEPHORA COLLECTION,Best Skin Ever Liquid Foundation,P,03,0.843137254901961,#EEDAC0,True,3.0,69.0
Smashbox,Studio Skin 24 Hour Full Coverage Waterproof Foundation,,3.02,0.592156862745098,#C89766,True,3.02,9.0
Smashbox,Studio Skin 24 Hour Oil-Free Hydra Foundation,,3.02,0.680392156862745,#EEAD6D,True,3.02,10.0
Smashbox,Primer + Foundation Customizable Set,Smashbox,3.02,0.656862745098039,#D59D7A,True,3.02,12.0
Smashbox,Studio Skin 24 Hour Full Coverage Waterproof Foundation,,3.1,0.603921568627451,#CC9668,True,3.1,9.0
Smashbox,Studio Skin 24 Hour Oil-Free Hydra Foundation,,3.1,0.654901960784314,#EC9C62,True,3.1,10.0
beautyblender,Bounce™ Liquid Whip Long Wear Foundation,Cool,3.10,0.772549019607843,#ECC09E,True,3.1,35.0
Smashbox,Primer + Foundation Customizable Set,Smashbox,3.1,0.696078431372549,#D3A890,True,3.1,12.0
Smashbox,Studio Skin 24 Hour Full Coverage Waterproof Foundation,,3.15,0.613725490196078,#CE996B,True,3.15,9.0
Smashbox,Studio Skin 24 Hour Oil-Free Hydra Foundation,,3.15,0.63921568627451,#E69D60,True,3.15,10.0
beautyblender,Bounce™ Liquid Whip Long Wear Foundation,Cool,3.15,0.801960784313726,#F0C2A9,True,3.15,35.0
Smashbox,Primer + Foundation Customizable Set,Smashbox,3.15,0.649019607843137,#D09A7B,True,3.15,12.0
Smashbox,Studio Skin 24 Hour Full Coverage Waterproof Foundation,,3.2,0.582352941176471,#C59264,True,3.2,9.0
Smashbox,Studio Skin 24 Hour Oil-Free Hydra Foundation,,3.2,0.613725490196078,#E19458,True,3.2,10.0
beautyblender,Bounce™ Liquid Whip Long Wear Foundation,Warm,3.20,0.7,#E8B77D,True,3.2,35.0
Smashbox,Primer + Foundation Customizable Set,Smashbox,3.2,0.682352941176471,#CEAA8E,True,3.2,12.0
Urban Decay Cosmetics,All Nighter Liquid Full Coverage Foundation,,3.25,0.709803921568627,#D8AE92,True,3.25,15.0
beautyblender,Bounce™ Liquid Whip Long Wear Foundation,Neutral,3.25,0.713725490196078,#E4B488,True,3.25,35.0
Armani Beauty,Power Fabric Longwear High Cover Foundation SPF 25,,3.25,0.754901960784314,#ECB795,True,3.25,42.0
beautyblender,Bounce™ Liquid Whip Long Wear Foundation,Warm/Olive,3.30,0.67843137254902,#E8B172,True,3.3,35.0
Smashbox,Studio Skin 24 Hour Full Coverage Waterproof Foundation,,3.35,0.556862745098039,#C08C5C,True,3.35,9.0
Smashbox,Studio Skin 24 Hour Oil-Free Hydra Foundation,,3.35,0.603921568627451,#E29052,True,3.35,10.0
beautyblender,Bounce™ Liquid Whip Long Wear Foundation,Warm,3.35,0.654901960784314,#D8A776,True,3.35,35.0
Smashbox,Primer + Foundation Customizable Set,Smashbox,3.35,0.609803921568628,#C48E73,True,3.35,12.0
beautyblender,Bounce™ Liquid Whip Long Wear Foundation,Warm,3.40,0.656862745098039,#D9A176,True,3.4,35.0
beautyblender,Bounce™ Liquid Whip Long Wear Foundation,Neutral,3.45,0.656862745098039,#D9A176,True,3.45,35.0
NUDESTIX,Tinted Cover Foundation,Nude,3.5,0.694117647058824,#D2A890,True,3.5,22.0
bareMinerals,Complexion Rescue Hydrating Foundation Stick Broad Spectrum SPF 25,Cashew,3.5,0.768627450980392,#E6B9A2,True,3.5,26.0
Makeup Revolution,Conceal & Define Full Coverage Foundation,,F3.5,0.745098039215686,#E6B896,True,3.5,1.0
Urban Decay Cosmetics,All Nighter Liquid Full Coverage Foundation,,3.5,0.758823529411765,#E8BE9B,True,3.5,15.0
HOURGLASS,Veil Fluid Makeup,Honey,No. 3.5,0.664705882352941,#D8A27B,True,3.5,2.0
beautyblender,Bounce™ Liquid Whip Long Wear Foundation,Warm,3.50,0.690196078431373,#E2B07E,True,3.5,35.0
bareMinerals,COMPLEXION RESCUE™ Tinted Moisturizer with Hyaluronic Acid and Mineral SPF 30,Cashew,3.5,0.684313725490196,#D3A78A,True,3.5,36.0
Kosas,Tinted Face Oil Foundation,Tone,3.5,0.709803921568627,#D8B292,True,3.5,41.0
TOM FORD,Traceless Soft Matte Foundation,Ivory Rose,3.5,0.782352941176471,#DCC3B3,True,3.5,3.0
Armani Beauty,Neo Nude Foundation,,3.5,0.686274509803922,#D9B185,True,3.5,4.0
Armani Beauty,Power Fabric Longwear High Cover Foundation SPF 25,,3.5,0.670588235294118,#D0A386,True,3.5,42.0
bareMinerals,COMPLEXION RESCUE™ Hydrating Foundation Stick with Mineral SPF 25 ,Cashew,3.5,0.707843137254902,#E2AD87,True,3.5,45.0
TOM FORD,Traceless Foundation Stick,Ivory Rose,3.5,0.837254901960784,#F6CDB5,True,3.5,5.0
Charlotte Tilbury,Magic Foundation,,3.5,0.72156862745098,#D6B19A,True,3.5,6.0
Bobbi Brown,Skin Weightless Powder Foundation,Warm Beige,3.5,0.713725490196078,#E4B688,True,3.5,7.0
Givenchy,Matissime Velvet Radiant Mattifying Fluid Foundation SPF 20,,N03.5,0.764705882352941,#EAC39C,True,3.5,8.0
beautyblender,Bounce™ Liquid Whip Long Wear Foundation,Neutral/Olive,3.55,0.649019607843137,#D3A778,True,3.55,35.0
beautyblender,Bounce™ Liquid Whip Long Wear Foundation,Warm,3.60,0.674509803921569,#E4AA74,True,3.6,35.0
beautyblender,Bounce™ Liquid Whip Long Wear Foundation,Neutral,3.65,0.63921568627451,#D29D74,True,3.65,35.0
beautyblender,Bounce™ Liquid Whip Long Wear Foundation,Warm/Olive,3.70,0.592156862745098,#CE9160,True,3.7,35.0
TOM FORD,Traceless Soft Matte Foundation,Champagne,3.7,0.703921568627451,#D2B395,True,3.7,3.0
TOM FORD,Traceless Foundation Stick,Champagne,3.7,0.670588235294118,#DAA37C,True,3.7,5.0
beautyblender,Bounce™ Liquid Whip Long Wear Foundation,Warm,3.75,0.619607843137255,#DA9762,True,3.75,35.0
Benefit Cosmetics,Hello Happy Air Stick Foundation SPF 20,,Shade 4,0.731372549019608,#EAB88B,True,4.0,19.0
Benefit Cosmetics,Hello Happy Flawless Brightening Foundation SPF 15,Medium Neutral,Shade 4,0.707843137254902,#D0B099,True,4.0,20.0
Benefit Cosmetics,Hello Happy Velvet Powder Foundation,Medium Neutral,Shade 4,0.688235294117647,#C7AE98,True,4.0,21.0
KVD Vegan Beauty,True Portrait Medium Coverage Shake Foundation,Light,004,0.792156862745098,#ECCAA8,True,4.0,57.0
NUDESTIX,Tinted Cover Foundation,Nude,4,0.701960784313725,#D7A98F,True,4.0,22.0
Smashbox,Studio Skin 24 Hour Full Coverage Waterproof Foundation,,4.0,0.554901960784314,#BF8C5C,True,4.0,9.0
Smashbox,Studio Skin 24 Hour Oil-Free Hydra Foundation,,4.0,0.586274509803922,#E48947,True,4.0,10.0
Catrice,True Skin Hydrating Foundation,Neutral Porcelain,004,0.696078431372549,#E1AB82,True,4.0,58.0
bareMinerals,Matte Foundation Broad Spectrum SPF 15,Golden Fair,04,0.801960784313726,#FACE9F,True,4.0,23.0
Makeup Revolution,Fast Base Stick Foundation,,F4,0.747058823529412,#DFBE9E,True,4.0,24.0
Makeup Revolution,Conceal & Define Satte Matte Powder Foundation,,P4,0.890196078431372,#F4E0D2,True,4.0,11.0
bareMinerals,ORIGINAL Foundation Broad Spectrum SPF 15,Golden Fair,04,0.801960784313726,#FACE9F,True,4.0,25.0
bareMinerals,BAREPRO Performance Wear Powder Foundation,Aspen,04,0.747058823529412,#ECB591,True,4.0,14.0
Clinique,Almost Powder Makeup,Neutral,04,0.950980392156863,#F4F3F1,,4.0,
Clinique,Beyond Perfecting Powder Foundation + Concealer,Cream Whip,04,0.754901960784314,#E8BD99,,4.0,
bareMinerals,Complexion Rescue Hydrating Foundation Stick Broad Spectrum SPF 25,Suede,04,0.701960784313725,#D9A58D,True,4.0,26.0
Makeup Revolution,Conceal & Hydrate Foundation,,F4,0.770588235294118,#DDBEAC,True,4.0,27.0
Makeup Revolution,Conceal & Define Full Coverage Foundation,,F4,0.835294117647059,#FDCDAD,True,4.0,1.0
Makeup Revolution,Conceal & Glow Foundation,,F4,0.809803921568627,#EEC2AF,True,4.0,28.0
Pacifica,Alight Clean Foundation,Cool Deep,04CD,0.374509803921569,#985127,False,4.0,29.0
jane iredale,Beyond Matte Liquid Foundation,,M4,0.711764705882353,#EAAC81,True,4.0,30.0
Clinique,Beyond Perfecting Foundation + Concealer,Bone,WN 04,0.823529411764706,#F1CFB3,,4.0,
Urban Decay Cosmetics,All Nighter Liquid Full Coverage Foundation,,4.0,0.694117647058824,#D3B28F,True,4.0,15.0
bareMinerals,BAREPRO Performance Wear Liquid Foundation Broad Spectrum SPF 20,Aspen,04,0.747058823529412,#ECB591,True,4.0,16.0
Clinique,Even Better Glow Light Reflecting Makeup Broad Spectrum SPF 15,Bone,WN 04,0.782352941176471,#F9C096,,4.0,
Physicians Formula,The Healthy Foundation SPF 20,,DpN4,0.258823529411765,#673A1D,True,4.0,31.0
Ofra Cosmetics,Absolute Cover Foundation,,4,0.643137254901961,#C5A783,True,4.0,13.0
bareMinerals,ORIGINAL Liquid Mineral Foundation Broad Spectrum SPF 20,Golden Fair,04,0.833333333333333,#FCDAAD,True,4.0,32.0
LORAC,PRO Soft Focus Longwear Foundation,,04,0.747058823529412,#F2C28B,True,4.0,33.0
HOURGLASS,Veil Fluid Makeup,Beige,No. 4,0.631372549019608,#CD9775,True,4.0,2.0
ILIA,Super Serum Skin Tint SPF 40 Foundation,Formosa,4,0.792156862745098,#EDC5A7,True,4.0,34.0
beautyblender,Bounce™ Liquid Whip Long Wear Foundation,Neutral/Olive,4.00,0.507843137254902,#AE7955,True,4.0,35.0
bareMinerals,COMPLEXION RESCUE™ Tinted Moisturizer with Hyaluronic Acid and Mineral SPF 30,Suede,04,0.735294117647059,#D6ADA1,True,4.0,36.0
SEPHORA COLLECTION,10 Hour Wear Perfection Foundation,Light Porcelain,04,0.841176470588235,#EACDC3,True,4.0,66.0
SEPHORA COLLECTION,Matte Perfection Powder Foundation,Porcelain Pink,04,0.741176470588235,#D7B5A3,True,4.0,60.0
bareMinerals,BAREPRO Longwear Powder Foundation ,Aspen,04,0.854901960784314,#FED9B6,True,4.0,17.0
PAT McGRATH LABS,Sublime Perfection Foundation,Light,4,0.898039215686275,#FCE0CE,True,4.0,37.0
bareMinerals,BarePRO™ 24 hour Longwear Liquid Foundation with Mineral SPF 20 ,Aspen,04,0.790196078431373,#EDCBA6,True,4.0,18.0
bareMinerals,Matte Loose Powder Mineral Foundation SPF 15 ,Golden Fair,04,0.694117647058824,#D2AF90,True,4.0,38.0
Laura Mercier,Smooth Finish Foundation Powder,,4,0.803921568627451,#FBC79F,True,4.0,40.0
Kosas,Tinted Face Oil Foundation,Tone,04,0.690196078431373,#D7AB89,True,4.0,41.0
TOM FORD,Traceless Soft Matte Foundation,Fawn,4.0,0.709803921568627,#D3B497,True,4.0,3.0
Armani Beauty,Neo Nude Foundation,,4,0.77843137254902,#E9C3A4,True,4.0,4.0
Armani Beauty,Power Fabric Longwear High Cover Foundation SPF 25,,4,0.656862745098039,#D29A7D,True,4.0,42.0
Charlotte Tilbury,Light Wonder Foundation,Fair,4,0.770588235294118,#E0C1A9,True,4.0,43.0
Natasha Denona,Transformatte Pore Vanishing Matte Foundation,,4Y,0.93921568627451,#F9EFE6,True,4.0,67.0
Lancôme,SKIN FEELS GOOD Skin Nourishing Foundation,,04N,0.647058823529412,#C69884,True,4.0,44.0
bareMinerals,COMPLEXION RESCUE™ Hydrating Foundation Stick with Mineral SPF 25 ,Suede,04,0.727450980392157,#E2B491,True,4.0,45.0
TOM FORD,Traceless Foundation Stick,Fawn,4.0,0.76078431372549,#EEB296,True,4.0,5.0
Charlotte Tilbury,Magic Foundation,,4,0.717647058823529,#D3B29B,True,4.0,6.0
SEPHORA COLLECTION,Matte Perfection Tinted Moisturizer,Cotton Sephora Quality Way-Nice Price,4,0.811764705882353,#EEC7B0,True,4.0,46.0
Bobbi Brown,Skin Weightless Powder Foundation,Natural,4,0.707843137254902,#E4B485,True,4.0,7.0
Armani Beauty,Luminous Silk Compact Powder Foundation,,4,0.77843137254902,#E4C4A9,True,4.0,61.0
Armani Beauty,Designer Lift Smoothing Firming Full Coverage Foundation with SPF 20,,4,0.686274509803922,#E3B07B,True,4.0,62.0
SEPHORA COLLECTION,Matte Perfection Full Coverage Foundation,Light Porcelain,04,0.880392156862745,#F3DACE,True,4.0,70.0
KEVYN AUCOIN,Foundation Balm,Light EF,4,0.786274509803922,#EFCCA2,True,4.0,48.0
NUDESTIX,Nudies Tinted Blur Stick,Medium,4,0.717647058823529,#E0A48E,True,4.0,49.0
Smashbox,Primer + Foundation Customizable Set,Smashbox,4,0.619607843137255,#CC9170,True,4.0,12.0
Givenchy,Matissime Velvet Radiant Mattifying Fluid Foundation SPF 20,,N04,0.707843137254902,#D0AE99,True,4.0,8.0
Armani Beauty,Crema Nuda Supreme Glow Reviving Tinted Moisturizer,Medium Glow,4,0.656862745098039,#D78C78,True,4.0,51.0
KEVYN AUCOIN,The Etherealist Foundation,Light EF,04,0.709803921568627,#D6B294,True,4.0,52.0
surratt beauty,Surreal Skin Foundation Wand,Surreal Skin,4,0.727450980392157,#E4B68F,True,4.0,53.0
Natasha Denona,Foundation X+,,4Y,0.905882352941176,#F4E9DA,True,4.0,68.0
bareMinerals,I AM AN ORIGINAL GET STARTED® KIT Original Loose Mineral Foundation Customizable Set,bareMinerals,04,0.711764705882353,#D6B295,True,4.0,54.0
KEVYN AUCOIN,Stripped Nude Skin Tint,ST,04,0.8,#ECC4AC,True,4.0,55.0
SEPHORA COLLECTION,Best Skin Ever Liquid Foundation,N,04,0.803921568627451,#F0D3AA,True,4.0,69.0
Smashbox,Studio Skin 24 Hour Full Coverage Waterproof Foundation,,4.05,0.474509803921569,#A3754F,True,4.05,9.0
beautyblender,Bounce™ Liquid Whip Long Wear Foundation,Warm,4.05,0.482352941176471,#B9773D,True,4.05,35.0
Smashbox,Primer + Foundation Customizable Set,Smashbox,4.05,0.588235294117647,#C57F67,True,4.05,12.0
beautyblender,Bounce™ Liquid Whip Long Wear Foundation,Cool/Olive,4.10,0.449019607843137,#A8723D,True,4.1,35.0
Smashbox,Studio Skin 24 Hour Full Coverage Waterproof Foundation,,4.15,0.480392156862745,#A7724E,True,4.15,9.0
beautyblender,Bounce™ Liquid Whip Long Wear Foundation,Warm,4.15,0.43921568627451,#A46B3C,True,4.15,35.0
Smashbox,Studio Skin 24 Hour Full Coverage Waterproof Foundation,,4.2,0.415686274509804,#8A634A,True,4.2,9.0
Smashbox,Studio Skin 24 Hour Oil-Free Hydra Foundation,,4.2,0.454901960784314,#AA603E,True,4.2,10.0
beautyblender,Bounce™ Liquid Whip Long Wear Foundation,Warm,4.20,0.37843137254902,#906131,True,4.2,35.0
Smashbox,Primer + Foundation Customizable Set,Smashbox,4.2,0.535294117647059,#AD7A64,True,4.2,12.0
Smashbox,Studio Skin 24 Hour Full Coverage Waterproof Foundation,,4.25,0.419607843137255,#956841,True,4.25,9.0
Smashbox,Studio Skin 24 Hour Oil-Free Hydra Foundation,,4.25,0.398039215686274,#9D532E,True,4.25,10.0
Ofra Cosmetics,Absolute Cover Foundation,,4.25,0.656862745098039,#C9AC86,True,4.25,13.0
Armani Beauty,Neo Nude Foundation,,4.25,0.703921568627451,#E3AF84,True,4.25,4.0
Armani Beauty,Power Fabric Longwear High Cover Foundation SPF 25,,4.25,0.750980392156863,#EBB194,True,4.25,42.0
Smashbox,Primer + Foundation Customizable Set,Smashbox,4.25,0.417647058823529,#935542,True,4.25,12.0
Smashbox,Studio Skin 24 Hour Full Coverage Waterproof Foundation,,4.3,0.407843137254902,#8A6446,True,4.3,9.0
Smashbox,Studio Skin 24 Hour Oil-Free Hydra Foundation,,4.3,0.352941176470588,#89452B,True,4.3,10.0
beautyblender,Bounce™ Liquid Whip Long Wear Foundation,Warm,4.30,0.423529411764706,#A06C38,True,4.3,35.0
Smashbox,Primer + Foundation Customizable Set,Smashbox,4.3,0.490196078431373,#A56755,True,4.3,12.0
Smashbox,Studio Skin 24 Hour Full Coverage Waterproof Foundation,,4.35,0.401960784313726,#865E47,True,4.35,9.0
Smashbox,Studio Skin 24 Hour Oil-Free Hydra Foundation,,4.35,0.33921568627451,#7F402E,True,4.35,10.0
beautyblender,Bounce™ Liquid Whip Long Wear Foundation,Warm,4.35,0.372549019607843,#905A2E,True,4.35,35.0
Smashbox,Primer + Foundation Customizable Set,Smashbox,4.35,0.42156862745098,#905447,True,4.35,12.0
Smashbox,Studio Skin 24 Hour Full Coverage Waterproof Foundation,,4.4,0.372549019607843,#7C5442,True,4.4,9.0
beautyblender,Bounce™ Liquid Whip Long Wear Foundation,Neutral,4.40,0.284313725490196,#73491E,True,4.4,35.0
Smashbox,Primer + Foundation Customizable Set,Smashbox,4.4,0.503921568627451,#9D6D64,True,4.4,12.0
beautyblender,Bounce™ Liquid Whip Long Wear Foundation,Neutral,4.45,0.235294117647059,#6B3E0D,True,4.45,35.0
Smashbox,Studio Skin 24 Hour Full Coverage Waterproof Foundation,,4.5,0.36078431372549,#745744,True,4.5,9.0
Smashbox,Studio Skin 24 Hour Oil-Free Hydra Foundation,,4.5,0.296078431372549,#693B2E,True,4.5,10.0
bareMinerals,Complexion Rescue Hydrating Foundation Stick Broad Spectrum SPF 25,Wheat,4.5,0.688235294117647,#DAA585,True,4.5,26.0
Makeup Revolution,Conceal & Define Full Coverage Foundation,,F4.5,0.680392156862745,#DCA67F,True,4.5,1.0
Urban Decay Cosmetics,All Nighter Liquid Full Coverage Foundation,,4.5,0.672549019607843,#D0A487,True,4.5,15.0
