id_numbers,marca,produto,nome_tom,tom_especifico,luminosidade,codigo_hex,numero_tom,tom_unificado,id_produto,id_produto_origem,grupo_de_tom
214,smashbox,studio skin 24 hour full coverage waterproof foundation,,2.22,63.3333333333333,#d39f70,2.22,2.22,120,9.0,Médio / Medium
215,smashbox,studio skin 24 hour oil-free hydra foundation,,2.22,75.0980392156863,#f4c28b,2.22,2.22,121,10.0,Claro / Light
216,smashbox,primer + foundation customizable set,smashbox,2.22,66.4705882352941,#d7a07c,2.22,2.22,119,12.0,Médio / Medium
217,smashbox,studio skin 24 hour full coverage waterproof foundation,,2.25,60.588235294117595,#cc9669,2.25,2.25,120,9.0,Médio / Medium
218,smashbox,primer + foundation customizable set,smashbox,2.25,63.725490196078404,#c29483,2.25,2.25,119,12.0,Médio / Medium
219,smashbox,studio skin 24 hour full coverage waterproof foundation,,2.3,61.7647058823529,#d19c6a,2.3,2.3,120,9.0,Médio / Medium
220,smashbox,studio skin 24 hour oil-free hydra foundation,,2.3,70.9803921568627,#eeb17c,2.3,2.3,121,10.0,Médio / Medium
221,beautyblender,bounce™ liquid whip long wear foundation,warm,2.30,76.6666666666667,#ecc49b,2.3,2.30,142,35.0,Claro / Light
222,smashbox,primer + foundation customizable set,smashbox,2.3,69.8039215686274,#d0ad94,2.3,2.3,119,12.0,Médio / Medium
223,smashbox,studio skin 24 hour full coverage waterproof foundation,,2.35,61.3725490196078,#cf9d6a,2.35,2.35,120,9.0,Médio / Medium
224,smashbox,studio skin 24 hour oil-free hydra foundation,,2.35,69.0196078431373,#ecac74,2.35,2.35,121,10.0,Médio / Medium
225,smashbox,primer + foundation customizable set,smashbox,2.35,65.6862745098039,#d69f79,2.35,2.35,119,12.0,Médio / Medium
226,smashbox,studio skin 24 hour full coverage waterproof foundation,,2.4,62.3529411764706,#d29d6c,2.4,2.4,120,9.0,Médio / Medium
227,smashbox,studio skin 24 hour oil-free hydra foundation,,2.4,69.0196078431373,#f0ab70,2.4,2.4,121,10.0,Médio / Medium
228,beautyblender,bounce™ liquid whip long wear foundation,neutral/olive,2.40,74.3137254901961,#e2c099,2.4,2.40,142,35.0,Médio / Medium
229,smashbox,primer + foundation customizable set,smashbox,2.4,68.8235294117647,#d0a98f,2.4,2.4,119,12.0,Médio / Medium
230,nudestix,tinted cover foundation,nude,2.5,78.2352941176471,#e3bdac,2.5,2.5,93,22.0,Claro / Light
231,makeup revolution,conceal & define full coverage foundation,,f2.5,76.2745098039216,#e9c39c,2.5,f2.5,83,1.0,Claro / Light
232,urban decay cosmetics,all nighter liquid full coverage foundation,,2.5,73.7254901960784,#dcb89c,2.5,2.5,126,15.0,Médio / Medium
233,beautyblender,bounce™ liquid whip long wear foundation,neutral,2.50,71.3725490196078,#dcb290,2.5,2.50,142,35.0,Médio / Medium
234,tom ford,traceless soft matte foundation,linen,2.5,77.6470588235294,#e2c9aa,2.5,2.5,123,3.0,Claro / Light
235,armani beauty,neo nude foundation,,2.5,79.4117647058823,#efc6a6,2.5,2.5,10,4.0,Claro / Light
236,tom ford,traceless foundation stick,linen,2.5,78.82352941176471,#efc4a3,2.5,2.5,122,5.0,Claro / Light
237,bobbi brown,skin weightless powder foundation,warm sand,2.5,80.9803921568627,#fbc9a2,2.5,2.5,20,7.0,Claro / Light
238,tom ford,traceless soft matte foundation,vellum,2.7,77.84313725490199,#e0c6ad,2.7,2.7,123,3.0,Claro / Light
239,tom ford,traceless foundation stick,vellum,2.7,77.6470588235294,#efc29d,2.7,2.7,122,5.0,Claro / Light
240,benefit cosmetics,hello happy air stick foundation spf 20,,shade 3,76.8627450980392,#e8c3a0,3.0,shade 3,13,19.0,Claro / Light
241,benefit cosmetics,hello happy flawless brightening foundation spf 15,light neutral warm,shade 3,77.84313725490199,#e9c7a4,3.0,shade 3,14,20.0,Claro / Light
242,benefit cosmetics,hello happy velvet powder foundation,light neutral warm,shade 3,76.078431372549,#dfc7a5,3.0,shade 3,16,21.0,Claro / Light
243,nudestix,tinted cover foundation,nude,3,75.8823529411765,#deb8a5,3.0,3,93,22.0,Claro / Light
244,smashbox,studio skin 24 hour full coverage waterproof foundation,,3.0,63.5294117647059,#d5a06f,3.0,3.0,120,9.0,Médio / Medium
245,smashbox,studio skin 24 hour oil-free hydra foundation,,3.0,68.4313725490196,#eaa573,3.0,3.0,121,10.0,Médio / Medium
246,bareminerals,matte foundation broad spectrum spf 15,fairly light,03,78.82352941176471,#edc6a5,3.0,03,137,23.0,Claro / Light
247,makeup revolution,fast base stick foundation,,f3,73.1372549019608,#dbbe9a,3.0,f3,87,24.0,Médio / Medium
248,bareminerals,original foundation broad spectrum spf 15,fairly light,03,78.82352941176471,#edc6a5,3.0,03,139,25.0,Claro / Light
249,clinique,almost powder makeup,light,03,94.70588235294119,#f3f3f0,3.0,03,26,,Claro / Light
250,bareminerals,complexion rescue hydrating foundation stick broad spectrum spf 25,buttercream,03,79.6078431372549,#fbc79b,3.0,03,135,26.0,Claro / Light
251,makeup revolution,conceal & hydrate foundation,,f3,82.156862745098,#eccbb7,3.0,f3,86,27.0,Claro / Light
252,makeup revolution,conceal & define full coverage foundation,,f3,82.54901960784309,#f5ceb0,3.0,f3,83,1.0,Claro / Light
253,pacifica,alight clean foundation,warm deep,03wd,41.1764705882353,#a55f2d,3.0,03wd,100,29.0,Escuro / Dark
254,jane iredale,beyond matte liquid foundation,,m3,70.1960784313725,#eca77a,3.0,m3,144,30.0,Médio / Medium
255,urban decay cosmetics,all nighter liquid full coverage foundation,,3.0,72.5490196078431,#dab698,3.0,3.0,126,15.0,Médio / Medium
256,physicians formula,the healthy foundation spf 20,,dpn3,29.0196078431373,#704324,3.0,dpn3,101,31.0,Retinto / Deep
257,ofra cosmetics,absolute cover foundation,,3,60.392156862745104,#b5977f,3.0,3,97,13.0,Médio / Medium
258,bareminerals,original liquid mineral foundation broad spectrum spf 20,fairly light,03,81.1764705882353,#fad4a4,3.0,03,140,32.0,Claro / Light
259,lorac,pro soft focus longwear foundation,,03,78.0392156862745,#e8c3a6,3.0,03,67,33.0,Claro / Light
260,colourpop,pretty fresh foundation,fair,03c,87.25490196078431,#ebddd2,3.0,03c,33,65.0,Claro / Light
261,hourglass,veil fluid makeup,sand,no. 3,59.21568627450981,#cc9762,3.0,no. 3,50,2.0,Médio / Medium
262,ilia,super serum skin tint spf 40 foundation,balos,3,80.1960784313726,#e9c8b0,3.0,3,53,34.0,Claro / Light
263,bareminerals,complexion rescue™ tinted moisturizer with hyaluronic acid and mineral spf 30,buttercream,03,79.2156862745098,#e2c4b2,3.0,03,134,36.0,Claro / Light
264,sephora collection,10 hour wear perfection foundation,pearl,03,86.4705882352941,#ead5cf,3.0,03,107,66.0,Claro / Light
265,pat mcgrath labs,sublime perfection foundation,light,3,88.6274509803922,#f7e3cd,3.0,3,99,37.0,Claro / Light
266,bareminerals,matte loose powder mineral foundation spf 15,fairly light,03,67.05882352941181,#cda989,3.0,03,138,38.0,Médio / Medium
267,sephora collection,make no mistake foundation & concealer stick,beechwood,3,78.2352941176471,#e7c3a8,3.0,3,110,39.0,Claro / Light
268,laura mercier,smooth finish foundation powder,,3,80.9803921568627,#fcc7a1,3.0,3,76,40.0,Claro / Light
269,kosas,tinted face oil foundation,tone,03,76.8627450980392,#e3bfa5,3.0,03,65,41.0,Claro / Light
270,armani beauty,neo nude foundation,,3,77.4509803921569,#ebc6a0,3.0,3,10,4.0,Claro / Light
271,armani beauty,power fabric longwear high cover foundation spf 25,,3,71.17647058823529,#d7ac94,3.0,3,11,42.0,Médio / Medium
272,charlotte tilbury,light wonder foundation,fair,3,77.4509803921569,#dfc0ac,3.0,3,23,43.0,Claro / Light
273,natasha denona,transformatte pore vanishing matte foundation,,3n,90.3921568627451,#f3e6da,3.0,3n,96,67.0,Claro / Light
274,lancôme,skin feels good skin nourishing foundation,,03c,66.4705882352941,#c49a8f,3.0,03c,73,44.0,Médio / Medium
275,bareminerals,complexion rescue™ hydrating foundation stick with mineral spf 25,buttercream,03,78.2352941176471,#f1c79e,3.0,03,133,45.0,Claro / Light
276,charlotte tilbury,magic foundation,,3,70.5882352941177,#d2af96,3.0,3,24,6.0,Médio / Medium
277,sephora collection,matte perfection tinted moisturizer,cashmere sephora quality way-nice price,3,81.9607843137255,#edc8b5,3.0,3,113,46.0,Claro / Light
278,la mer,the luminous lifting cushion foundation spf 20 + refill,warm porcelain,03,79.6078431372549,#e3c8b3,3.0,03,68,47.0,Claro / Light
279,bobbi brown,skin weightless powder foundation,beige,3,77.6470588235294,#f0c49c,3.0,3,20,7.0,Claro / Light
280,kevyn aucoin,foundation balm,light ef,03,79.8039215686275,#f1caa6,3.0,03,58,48.0,Claro / Light
281,nudestix,nudies tinted blur stick,light,3,72.9411764705882,#e3aa91,3.0,3,92,49.0,Médio / Medium
282,smashbox,primer + foundation customizable set,smashbox,3,63.5294117647059,#c6957e,3.0,3,119,12.0,Médio / Medium
283,givenchy,matissime velvet radiant mattifying fluid foundation spf 20,,n03,79.4117647058823,#e5c0b0,3.0,n03,47,8.0,Claro / Light
284,sephora collection,clean glowing skin foundation,,3,81.1764705882353,#ebc7b3,3.0,3,109,50.0,Claro / Light
285,armani beauty,crema nuda supreme glow reviving tinted moisturizer,fair glow,3,65.4901960784314,#d0907e,3.0,3,6,51.0,Médio / Medium
286,kevyn aucoin,the etherealist foundation,light ef,03,72.5490196078431,#d2b1a0,3.0,03,60,52.0,Médio / Medium
287,surratt beauty,surreal skin foundation wand,surreal skin,3,78.2352941176471,#efc3a0,3.0,3,145,53.0,Claro / Light
288,natasha denona,foundation x+,,3n,91.7647058823529,#f9e9db,3.0,3n,95,68.0,Claro / Light
289,clinique,age defense bb cream broad spectrum spf 30,,03,71.17647058823529,#d4ad97,3.0,03,25,,Médio / Medium
290,bareminerals,i am an original get started® kit original loose mineral foundation customizable set,bareminerals,03,67.05882352941181,#cda989,3.0,03,136,54.0,Médio / Medium
291,kevyn aucoin,stripped nude skin tint,st,03,80.9803921568627,#f0caad,3.0,03,59,55.0,Claro / Light
292,armani beauty,maestro fusion makeup spf 15 liquid foundation,,3,76.4705882352941,#e8c39e,3.0,3,9,64.0,Claro / Light
293,sephora collection,best skin ever liquid foundation,p,03,84.3137254901961,#eedac0,3.0,03,108,69.0,Claro / Light
294,smashbox,studio skin 24 hour full coverage waterproof foundation,,3.02,59.21568627450981,#c89766,3.02,3.02,120,9.0,Médio / Medium
295,smashbox,studio skin 24 hour oil-free hydra foundation,,3.02,68.0392156862745,#eead6d,3.02,3.02,121,10.0,Médio / Medium
296,smashbox,primer + foundation customizable set,smashbox,3.02,65.6862745098039,#d59d7a,3.02,3.02,119,12.0,Médio / Medium
297,smashbox,studio skin 24 hour full coverage waterproof foundation,,3.1,60.392156862745104,#cc9668,3.1,3.1,120,9.0,Médio / Medium
298,smashbox,studio skin 24 hour oil-free hydra foundation,,3.1,65.4901960784314,#ec9c62,3.1,3.1,121,10.0,Médio / Medium
299,beautyblender,bounce™ liquid whip long wear foundation,cool,3.10,77.2549019607843,#ecc09e,3.1,3.10,142,35.0,Claro / Light
300,smashbox,primer + foundation customizable set,smashbox,3.1,69.6078431372549,#d3a890,3.1,3.1,119,12.0,Médio / Medium
301,smashbox,studio skin 24 hour full coverage waterproof foundation,,3.15,61.3725490196078,#ce996b,3.15,3.15,120,9.0,Médio / Medium
302,smashbox,studio skin 24 hour oil-free hydra foundation,,3.15,63.921568627450995,#e69d60,3.15,3.15,121,10.0,Médio / Medium
303,beautyblender,bounce™ liquid whip long wear foundation,cool,3.15,80.1960784313726,#f0c2a9,3.15,3.15,142,35.0,Claro / Light
304,smashbox,primer + foundation customizable set,smashbox,3.15,64.9019607843137,#d09a7b,3.15,3.15,119,12.0,Médio / Medium
305,smashbox,studio skin 24 hour full coverage waterproof foundation,,3.2,58.23529411764709,#c59264,3.2,3.2,120,9.0,Médio / Medium
306,smashbox,studio skin 24 hour oil-free hydra foundation,,3.2,61.3725490196078,#e19458,3.2,3.2,121,10.0,Médio / Medium
307,beautyblender,bounce™ liquid whip long wear foundation,warm,3.20,70.0,#e8b77d,3.2,3.20,142,35.0,Médio / Medium
308,smashbox,primer + foundation customizable set,smashbox,3.2,68.2352941176471,#ceaa8e,3.2,3.2,119,12.0,Médio / Medium
309,urban decay cosmetics,all nighter liquid full coverage foundation,,3.25,70.9803921568627,#d8ae92,3.25,3.25,126,15.0,Médio / Medium
310,beautyblender,bounce™ liquid whip long wear foundation,neutral,3.25,71.3725490196078,#e4b488,3.25,3.25,142,35.0,Médio / Medium
311,armani beauty,power fabric longwear high cover foundation spf 25,,3.25,75.49019607843141,#ecb795,3.25,3.25,11,42.0,Claro / Light
312,beautyblender,bounce™ liquid whip long wear foundation,warm/olive,3.30,67.843137254902,#e8b172,3.3,3.30,142,35.0,Médio / Medium
313,smashbox,studio skin 24 hour full coverage waterproof foundation,,3.35,55.6862745098039,#c08c5c,3.35,3.35,120,9.0,Médio / Medium
314,smashbox,studio skin 24 hour oil-free hydra foundation,,3.35,60.392156862745104,#e29052,3.35,3.35,121,10.0,Médio / Medium
315,beautyblender,bounce™ liquid whip long wear foundation,warm,3.35,65.4901960784314,#d8a776,3.35,3.35,142,35.0,Médio / Medium
316,smashbox,primer + foundation customizable set,smashbox,3.35,60.98039215686279,#c48e73,3.35,3.35,119,12.0,Médio / Medium
317,beautyblender,bounce™ liquid whip long wear foundation,warm,3.40,65.6862745098039,#d9a176,3.4,3.40,142,35.0,Médio / Medium
318,beautyblender,bounce™ liquid whip long wear foundation,neutral,3.45,65.6862745098039,#d9a176,3.45,3.45,142,35.0,Médio / Medium
319,nudestix,tinted cover foundation,nude,3.5,69.41176470588239,#d2a890,3.5,3.5,93,22.0,Médio / Medium
320,bareminerals,complexion rescue hydrating foundation stick broad spectrum spf 25,cashew,3.5,76.8627450980392,#e6b9a2,3.5,3.5,135,26.0,Claro / Light
321,makeup revolution,conceal & define full coverage foundation,,f3.5,74.50980392156859,#e6b896,3.5,f3.5,83,1.0,Médio / Medium
322,urban decay cosmetics,all nighter liquid full coverage foundation,,3.5,75.8823529411765,#e8be9b,3.5,3.5,126,15.0,Claro / Light
323,hourglass,veil fluid makeup,honey,no. 3.5,66.4705882352941,#d8a27b,3.5,no. 3.5,50,2.0,Médio / Medium
324,beautyblender,bounce™ liquid whip long wear foundation,warm,3.50,69.0196078431373,#e2b07e,3.5,3.50,142,35.0,Médio / Medium
325,bareminerals,complexion rescue™ tinted moisturizer with hyaluronic acid and mineral spf 30,cashew,3.5,68.4313725490196,#d3a78a,3.5,3.5,134,36.0,Médio / Medium
326,kosas,tinted face oil foundation,tone,3.5,70.9803921568627,#d8b292,3.5,3.5,65,41.0,Médio / Medium
327,tom ford,traceless soft matte foundation,ivory rose,3.5,78.2352941176471,#dcc3b3,3.5,3.5,123,3.0,Claro / Light
328,armani beauty,neo nude foundation,,3.5,68.6274509803922,#d9b185,3.5,3.5,10,4.0,Médio / Medium
329,armani beauty,power fabric longwear high cover foundation spf 25,,3.5,67.05882352941181,#d0a386,3.5,3.5,11,42.0,Médio / Medium
330,bareminerals,complexion rescue™ hydrating foundation stick with mineral spf 25,cashew,3.5,70.7843137254902,#e2ad87,3.5,3.5,133,45.0,Médio / Medium
331,tom ford,traceless foundation stick,ivory rose,3.5,83.7254901960784,#f6cdb5,3.5,3.5,122,5.0,Claro / Light
332,charlotte tilbury,magic foundation,,3.5,72.15686274509801,#d6b19a,3.5,3.5,24,6.0,Médio / Medium
333,bobbi brown,skin weightless powder foundation,warm beige,3.5,71.3725490196078,#e4b688,3.5,3.5,20,7.0,Médio / Medium
334,givenchy,matissime velvet radiant mattifying fluid foundation spf 20,,n03.5,76.4705882352941,#eac39c,3.5,n03.5,47,8.0,Claro / Light
335,beautyblender,bounce™ liquid whip long wear foundation,neutral/olive,3.55,64.9019607843137,#d3a778,3.55,3.55,142,35.0,Médio / Medium
336,beautyblender,bounce™ liquid whip long wear foundation,warm,3.60,67.45098039215691,#e4aa74,3.6,3.60,142,35.0,Médio / Medium
337,beautyblender,bounce™ liquid whip long wear foundation,neutral,3.65,63.921568627450995,#d29d74,3.65,3.65,142,35.0,Médio / Medium
338,beautyblender,bounce™ liquid whip long wear foundation,warm/olive,3.70,59.21568627450981,#ce9160,3.7,3.70,142,35.0,Médio / Medium
339,tom ford,traceless soft matte foundation,champagne,3.7,70.3921568627451,#d2b395,3.7,3.7,123,3.0,Médio / Medium
340,tom ford,traceless foundation stick,champagne,3.7,67.05882352941181,#daa37c,3.7,3.7,122,5.0,Médio / Medium
341,beautyblender,bounce™ liquid whip long wear foundation,warm,3.75,61.960784313725505,#da9762,3.75,3.75,142,35.0,Médio / Medium
342,benefit cosmetics,hello happy air stick foundation spf 20,,shade 4,73.1372549019608,#eab88b,4.0,shade 4,13,19.0,Médio / Medium
343,benefit cosmetics,hello happy flawless brightening foundation spf 15,medium neutral,shade 4,70.7843137254902,#d0b099,4.0,shade 4,14,20.0,Médio / Medium
344,benefit cosmetics,hello happy velvet powder foundation,medium neutral,shade 4,68.8235294117647,#c7ae98,4.0,shade 4,16,21.0,Médio / Medium
345,kvd vegan beauty,true portrait medium coverage shake foundation,light,004,79.2156862745098,#eccaa8,4.0,004,63,57.0,Claro / Light
346,nudestix,tinted cover foundation,nude,4,70.1960784313725,#d7a98f,4.0,4,93,22.0,Médio / Medium
347,smashbox,studio skin 24 hour full coverage waterproof foundation,,4.0,55.490196078431396,#bf8c5c,4.0,4.0,120,9.0,Médio / Medium
348,smashbox,studio skin 24 hour oil-free hydra foundation,,4.0,58.627450980392204,#e48947,4.0,4.0,121,10.0,Médio / Medium
349,catrice,true skin hydrating foundation,neutral porcelain,004,69.6078431372549,#e1ab82,4.0,004,22,58.0,Médio / Medium
350,bareminerals,matte foundation broad spectrum spf 15,golden fair,04,80.1960784313726,#face9f,4.0,04,137,23.0,Claro / Light
351,makeup revolution,fast base stick foundation,,f4,74.7058823529412,#dfbe9e,4.0,f4,87,24.0,Médio / Medium
352,makeup revolution,conceal & define satte matte powder foundation,,p4,89.01960784313721,#f4e0d2,4.0,p4,84,11.0,Claro / Light
353,bareminerals,original foundation broad spectrum spf 15,golden fair,04,80.1960784313726,#face9f,4.0,04,139,25.0,Claro / Light
354,bareminerals,barepro performance wear powder foundation,aspen,04,74.7058823529412,#ecb591,4.0,04,131,14.0,Médio / Medium
355,clinique,almost powder makeup,neutral,04,95.0980392156863,#f4f3f1,4.0,04,26,,Claro / Light
356,clinique,beyond perfecting powder foundation + concealer,cream whip,04,75.49019607843141,#e8bd99,4.0,04,28,,Claro / Light
357,bareminerals,complexion rescue hydrating foundation stick broad spectrum spf 25,suede,04,70.1960784313725,#d9a58d,4.0,04,135,26.0,Médio / Medium
358,makeup revolution,conceal & hydrate foundation,,f4,77.0588235294118,#ddbeac,4.0,f4,86,27.0,Claro / Light
359,makeup revolution,conceal & define full coverage foundation,,f4,83.5294117647059,#fdcdad,4.0,f4,83,1.0,Claro / Light
360,makeup revolution,conceal & glow foundation,,f4,80.9803921568627,#eec2af,4.0,f4,85,28.0,Claro / Light
361,pacifica,alight clean foundation,cool deep,04cd,37.4509803921569,#985127,4.0,04cd,100,29.0,Escuro / Dark
362,jane iredale,beyond matte liquid foundation,,m4,71.17647058823529,#eaac81,4.0,m4,144,30.0,Médio / Medium
363,clinique,beyond perfecting foundation + concealer,bone,wn 04,82.3529411764706,#f1cfb3,4.0,wn 04,27,,Claro / Light
364,urban decay cosmetics,all nighter liquid full coverage foundation,,4.0,69.41176470588239,#d3b28f,4.0,4.0,126,15.0,Médio / Medium
365,bareminerals,barepro performance wear liquid foundation broad spectrum spf 20,aspen,04,74.7058823529412,#ecb591,4.0,04,130,16.0,Médio / Medium
366,clinique,even better glow light reflecting makeup broad spectrum spf 15,bone,wn 04,78.2352941176471,#f9c096,4.0,wn 04,29,,Claro / Light
367,physicians formula,the healthy foundation spf 20,,dpn4,25.8823529411765,#673a1d,4.0,dpn4,101,31.0,Retinto / Deep
368,ofra cosmetics,absolute cover foundation,,4,64.3137254901961,#c5a783,4.0,4,97,13.0,Médio / Medium
